Country_Code,Category_Code,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
474,6602,I,I,I,I,I,I,I,I,I,I,I
474,6610,A,A,A,A,A,A,A,A,B,A,A
474,6610,E,E,E,E,E,E,E,E,E,E,E
474,6610,,,,,,,,,,,
474,6620,A,A,A,A,A,A,A,A,B,A,A
474,6620,A,A,A,A,A,A,A,A,E,A,A
474,6620,E,E,E,E,E,E,E,E,E,E,E
474,6620,E,E,E,E,E,E,E,E,E,E,E
474,6621,A,A,A,A,A,A,A,A,B,A,A
474,6621,A,A,A,A,A,A,A,A,E,A,A
474,6630,A,A,A,A,A,A,A,A,B,A,A
474,6633,A,A,A,A,A,A,A,A,B,A,A
474,6640,A,A,A,A,A,A,A,A,B,A,A
474,6650,A,A,A,A,A,A,A,A,B,A,A
474,6650,A,A,A,A,A,A,A,A,E,A,A
474,6655,A,A,A,A,A,A,A,A,B,A,A
474,6655,A,A,A,A,A,A,A,A,E,A,A
474,6655,E,E,E,E,E,E,E,E,E,E,E
474,6656,,,,,,A,A,A,B,A,A
474,6659,,,,,,A,A,A,B,A,A
474,6646,I,I,I,A,A,A,A,A,A,I,I
474,6646,I,I,I,A,A,A,A,A,A,,
474,6646,E,E,E,E,E,E,E,E,E,E,E
474,6717,I,I,I,I,A,A,A,I,A,I,I
474,6717,E,E,E,E,A,A,A,E,A,E,E
474,6716,I,I,I,A,A,A,A,A,A,I,I
474,6716,E,E,E,A,A,A,A,A,A,E,E
474,6670,I,I,I,I,I,I,I,I,B,I,I
474,6680,I,I,I,I,I,I,I,I,B,I,I
474,6690,I,A,I,I,I,I,I,I,I,I,I
474,6690,E,A,E,E,E,E,E,E,E,E,E
474,6611,,,,,,,,,,,
474,6611,,,,,,,,,,,
474,6671,A,A,A,A,A,A,A,A,A,A,A
474,6671,A,A,A,A,A,A,A,A,E,A,A
474,6672,A,A,A,A,A,A,A,A,A,A,A
474,6668,A,A,A,A,A,A,A,A,A,A,A
474,6669,A,A,A,A,A,A,A,A,A,A,A
474,6681,A,A,A,A,A,A,A,A,A,A,A
474,6682,A,A,A,A,A,A,A,A,A,A,A
474,6714,I,I,I,A,I,I,,,,,
478,6600,A,A,A,A,A,A,A,A,A,A,I
478,6601,A,A,A,A,A,A,A,I,I,I,I
478,6602,I,I,I,I,I,I,I,I,I,I,I
478,6610,I,I,I,I,I,I,I,I,I,I,I
478,6610,E,E,E,E,E,E,E,E,E,E,E
478,6610,E,E,E,E,E,E,E,E,E,E,E
478,6620,I,I,I,I,I,I,I,I,I,I,I
478,6620,E,E,E,E,E,E,E,E,E,E,E
478,6620,E,E,E,E,E,E,E,E,E,E,E
478,6620,E,E,E,E,E,E,E,E,E,E,E
478,6621,I,I,I,I,I,I,I,I,I,I,I
478,6621,E,E,E,E,E,E,E,E,E,E,E
478,6630,I,I,I,I,I,I,I,I,I,I,I
478,6633,I,I,I,I,I,I,I,I,I,I,I
478,6640,I,I,I,I,I,I,I,I,I,I,I
478,6650,I,I,I,I,I,I,I,I,I,I,I
478,6650,E,E,E,E,E,E,E,E,E,E,E
478,6655,I,I,I,I,I,I,I,I,I,I,I
478,6655,E,E,E,E,E,E,E,E,E,E,E
478,6655,E,E,E,E,E,E,E,E,E,E,E
478,6646,I,I,I,A,A,A,A,A,A,I,I
478,6646,I,I,I,A,A,A,A,A,A,,
478,6646,E,E,E,A,A,A,A,E,E,E,E
478,6717,I,I,I,A,A,I,I,I,I,I,I
478,6717,E,E,E,A,A,E,E,E,E,E,E
478,6716,I,I,I,A,A,A,A,A,A,I,I
478,6716,E,E,E,A,A,A,A,A,A,E,E
478,6670,I,I,I,I,I,I,I,I,I,I,I
478,6690,I,I,I,I,I,I,I,I,I,I,I
478,6690,E,E,E,E,E,E,E,E,E,E,E
478,6611,,,,,,,,,,,
478,6611,,,,,,,,,,,
478,6714,I,I,I,A,I,I,,,,,
480,6600,A,A,A,A,A,A,A,A,A,A,A
480,6601,I,I,I,I,I,I,I,I,I,I,I
480,6602,I,I,I,I,I,I,I,I,I,I,I
480,6610,I,I,I,I,I,I,I,I,I,I,I
480,6610,E,E,E,E,E,E,E,E,E,E,E
480,6610,E,E,E,E,E,E,E,E,E,E,E
480,6620,I,I,I,I,I,I,I,I,I,I,I
480,6620,E,E,E,E,E,E,E,E,E,E,E
480,6620,E,E,E,E,E,E,E,E,E,E,E
480,6620,E,E,E,E,E,E,E,E,E,E,E
480,6621,I,I,I,I,I,I,I,I,I,I,I
480,6621,E,E,E,E,E,E,E,E,E,E,E
480,6630,I,I,I,I,I,I,I,I,I,I,I
480,6633,I,I,I,I,I,I,I,I,I,I,I
480,6640,I,I,I,I,I,I,I,I,I,I,I
480,6650,I,I,I,I,I,I,I,I,I,I,I
480,6650,E,E,E,E,E,E,E,E,E,E,E
480,6655,I,I,I,I,I,I,I,I,I,I,I
480,6655,E,E,E,E,E,E,E,E,E,E,E
480,6655,E,E,E,E,E,E,E,E,E,E,E
480,6646,I,I,I,A,A,A,A,A,A,I,I
480,6646,I,I,I,A,A,A,A,A,A,,
480,6646,E,E,E,E,E,E,E,E,E,E,E
480,6717,I,I,I,A,A,I,I,I,I,I,I
480,6717,E,E,E,A,A,E,E,E,E,E,E
480,6716,I,I,I,A,A,A,A,A,A,I,I
480,6716,E,E,E,A,A,A,A,A,A,E,E
480,6670,I,I,I,I,I,I,I,I,I,I,I
480,6680,I,I,I,I,I,I,I,I,I,I,I
480,6773,,,,,,,,,,A,A
480,6643,,,A,A,A,A,A,A,A,A,A
480,6690,A,A,A,A,I,I,I,I,I,I,I
480,6690,E,E,E,E,E,E,E,E,E,E,E
480,6611,A,A,A,A,A,A,A,A,A,A,A
480,6611,E,E,E,E,E,E,E,E,E,E,E
480,6671,A,A,A,A,A,I,I,I,I,I,I
480,6671,E,E,E,E,E,E,E,E,E,E,E
480,6672,,,,,,,I,I,I,I,I
480,6668,,,,,,,,I,I,I,I
480,6669,,,,,,,,I,I,I,I
480,6762,,,,,,,,,,A,A
480,6714,I,I,I,A,I,I,,,,,
175,6600,A,A,A,A,A,A,A,A,B,A,A
175,6601,A,A,A,A,A,A,A,A,B,I,I
175,6602,I,I,I,I,I,I,I,I,B,I,I
175,6610,I,I,I,I,A,A,A,A,B,A,A
175,6610,E,E,E,E,A,A,A,A,E,E,E
175,6620,I,I,I,I,A,A,A,A,B,A,A
175,6620,E,E,E,E,A,A,A,A,E,A,A
175,6620,E,E,E,E,A,A,A,A,E,E,E
175,6620,E,E,E,E,E,E,E,E,E,E,E
175,6621,I,I,I,I,A,A,A,A,B,A,A
175,6621,E,E,E,E,A,A,A,A,E,A,A
175,6630,I,I,I,I,I,I,I,I,B,A,A
175,6633,I,I,I,I,I,I,I,I,B,A,A
175,6640,I,I,I,I,A,A,A,A,B,A,A
175,6650,I,I,I,I,A,A,A,A,B,A,A
175,6650,E,E,E,E,A,A,A,A,E,A,A
175,6655,I,I,I,I,A,A,A,A,B,A,A
175,6655,E,E,E,E,A,A,A,A,E,A,A
175,6655,E,E,E,E,A,A,A,A,E,E,E
175,6656,,,,,,,,,B,A,A
175,6659,,,,,,,,,B,A,A
175,6646,I,I,I,A,A,A,A,A,A,I,I
175,6646,E,E,E,A,A,A,A,A,E,E,E
175,6717,I,I,I,A,A,I,I,I,I,I,I
175,6717,E,E,E,A,A,E,E,E,E,E,E
175,6716,I,I,I,A,A,A,A,A,A,I,I
175,6716,E,E,E,A,A,A,A,A,A,E,E
175,6670,I,I,I,I,I,I,I,I,B,I,I
175,6690,I,I,I,I,I,I,I,I,I,I,I
175,6690,E,E,E,E,E,E,E,E,E,E,E
175,6611,,,,,,,,,,,
175,6611,,,,,,,,,,,
175,6671,,I,I,A,,A,A,A,A,A,A
175,6671,,E,E,E,,A,A,A,E,A,A
175,6672,,I,I,A,,A,A,A,A,A,A
175,6668,,,,A,,A,A,A,A,A,A
175,6669,,,,A,,A,A,A,A,A,A
175,6681,,,,A,,A,A,A,A,A,A
175,6682,,,,A,,A,A,A,A,A,A
175,6714,I,I,I,I,I,I,,,,,
484,6600,A,A,A,A,A,A,A,A,A,A,A
484,6601,A,A,A,A,A,A,A,A,A,A,A
484,6602,I,I,I,I,I,A,A,A,A,A,A
484,6610,I,I,A,A,A,A,A,A,A,A,A
484,6610,E,E,A,A,A,A,A,A,A,A,A
484,6610,E,E,E,E,E,E,E,E,E,E,E
484,6620,I,I,A,A,A,A,A,A,A,A,A
484,6620,E,E,A,A,A,A,A,A,A,A,A
484,6620,E,E,A,A,A,A,A,A,A,A,A
484,6620,E,E,E,E,E,E,E,E,E,E,E
484,6621,I,I,A,A,A,A,A,A,A,A,A
484,6621,E,E,A,A,A,A,A,A,A,A,A
484,6630,I,I,A,A,A,A,A,A,A,A,A
484,6633,I,I,A,A,A,A,A,A,A,A,A
484,6640,I,I,A,A,A,A,A,A,A,A,A
484,6650,A,A,A,A,A,A,A,A,A,A,A
484,6650,E,E,A,A,A,A,A,A,A,A,A
484,6655,I,I,A,A,A,A,A,A,A,A,A
484,6655,E,E,A,A,A,A,A,A,A,A,A
484,6655,E,E,A,A,A,A,A,A,A,A,A
484,6656,A,A,A,A,A,A,A,A,A,A,A
484,6659,I,I,A,A,A,A,A,A,A,A,A
484,6646,I,I,I,A,A,A,A,A,A,I,I
484,6646,I,I,I,A,A,A,A,A,A,,
484,6646,E,E,E,A,A,A,A,A,A,E,E
484,6717,I,I,I,A,A,A,A,A,A,I,I
484,6717,E,E,E,A,A,A,A,A,A,E,E
484,6716,I,I,I,A,A,A,A,A,A,I,I
484,6716,E,E,E,A,A,A,A,A,A,E,E
484,6670,I,I,I,I,I,I,I,I,I,I,I
484,6680,I,I,I,I,I,I,I,I,I,I,I
484,6690,A,I,I,I,I,A,I,X,X,I,I
484,6690,E,E,E,E,E,A,E,E,E,E,E
484,6611,A,A,A,,,,,A,A,A,A
484,6611,E,E,A,,,,,A,A,A,A
484,6694,,,,,,,,A,A,A,A
484,6657,,,,,,,,A,A,A,A
484,6671,I,I,I,I,I,I,I,I,I,I,I
484,6671,E,E,E,E,E,E,E,E,E,E,E
484,6672,I,I,,,I,,,I,I,I,I
484,6668,,,,,,,I,,,I,I
484,6669,,,,,,,,,,I,I
484,6681,,,,,,,I,,,I,I
484,6682,,,,,,,,,,I,I
484,6714,I,I,I,A,I,I,,,,,
583,6600,A,A,A,A,A,A,A,A,A,A,I
583,6601,A,A,A,A,A,A,A,A,A,A,I
583,6602,I,I,I,I,I,I,I,I,I,I,I
583,6610,I,I,I,I,I,I,I,I,I,I,I
583,6610,E,E,E,E,E,E,E,E,E,E,E
583,6610,E,E,E,E,E,E,E,E,E,E,E
583,6620,I,I,I,I,I,I,I,I,I,I,I
583,6620,E,E,E,E,E,E,E,E,E,E,E
583,6620,E,E,E,E,E,E,E,E,E,E,E
583,6620,E,E,E,E,E,E,E,E,E,E,E
583,6621,I,I,I,I,I,I,I,I,I,I,I
583,6621,E,E,E,E,E,E,E,E,E,E,E
583,6630,I,I,I,I,I,I,I,I,I,I,I
583,6633,I,I,I,I,I,I,I,I,I,I,I
583,6640,I,I,I,I,I,I,I,I,I,I,I
583,6655,I,I,I,I,I,I,I,I,I,I,I
583,6655,E,E,E,E,E,E,E,E,E,E,E
583,6655,E,E,E,E,E,E,E,E,E,E,E
583,6646,I,I,I,A,A,A,A,A,A,I,I
583,6646,I,I,I,A,I,I,I,I,I,,
583,6646,E,E,E,A,A,A,A,A,A,E,E
583,6717,I,I,I,A,A,A,A,A,A,I,I
583,6717,E,E,E,A,A,A,A,A,A,E,E
583,6716,I,I,I,A,A,A,A,A,A,I,I
583,6716,E,E,E,A,A,A,A,A,A,E,E
583,6670,I,I,I,I,I,I,I,I,I,I,I
583,6714,I,I,I,I,I,I,,,,,
492,6600,A,A,A,A,A,A,A,I,I,A,A
492,6601,A,A,A,A,A,A,A,I,I,A,A
492,6646,I,I,I,E,E,E,E,E,E,I,I
492,6646,I,I,I,I,I,I,I,I,I,,
492,6646,E,E,E,E,E,E,E,E,E,E,E
492,6717,I,I,I,E,E,E,E,E,E,I,I
492,6716,I,I,I,E,E,E,E,E,E,I,I
492,6670,I,I,I,I,I,I,I,I,I,I,
492,6773,A,A,A,A,A,A,A,I,I,I,I
492,6643,,A,A,A,A,A,A,I,I,I,
496,6600,A,A,A,A,A,A,A,A,A,A,A
496,6601,I,I,I,A,A,A,A,A,A,A,A
496,6602,I,I,I,A,A,A,A,A,A,A,A
496,6610,I,I,I,A,A,A,A,A,A,A,A
496,6610,E,E,E,A,A,A,A,A,A,A,A
496,6610,E,E,E,E,E,E,E,E,E,E,E
496,6620,A,A,A,A,A,A,A,A,A,A,A
496,6620,E,E,E,A,A,A,A,A,A,A,A
496,6620,E,E,E,A,A,A,A,A,A,A,A
496,6620,E,E,E,E,E,E,E,E,E,E,E
496,6621,I,I,I,I,I,I,I,I,I,I,I
496,6621,E,E,E,E,E,E,E,E,E,E,E
496,6630,I,I,I,I,I,I,I,I,I,I,I
496,6633,I,I,I,I,I,I,I,I,I,I,I
496,6640,A,A,A,A,A,A,A,A,A,A,A
496,6650,I,I,I,I,I,I,I,I,I,I,I
496,6650,E,E,E,E,E,E,E,E,E,E,E
496,6655,A,A,A,A,A,A,A,A,A,A,A
496,6655,E,E,E,A,A,A,A,A,A,A,A
496,6655,E,E,E,A,A,A,A,A,A,A,A
496,6656,,,,,A,A,A,A,A,A,A
496,6659,A,A,A,A,I,I,I,A,A,A,A
496,6649,,A,A,A,A,A,A,A,A,A,A
496,6646,I,I,I,A,A,A,A,A,A,I,I
496,6646,I,I,I,A,A,A,A,A,A,,
496,6646,E,E,E,A,A,A,A,A,A,E,E
496,6717,I,I,I,A,A,A,A,A,A,I,I
496,6717,E,E,E,A,A,A,A,A,A,E,E
496,6716,I,I,I,A,A,A,A,A,A,I,I
496,6716,E,E,E,A,A,A,A,A,A,E,E
496,6670,I,I,I,I,I,I,I,I,I,I,I
496,6680,I,I,I,A,A,A,A,A,A,A,A
496,6690,X,I,I,I,I,X,I,I,I,I,I
496,6690,E,E,E,E,E,E,E,E,E,E,E
496,6616,,,,A,A,A,A,A,A,A,A
496,6611,,,,A,A,A,A,A,A,A,A
496,6611,,,,A,A,A,A,A,A,A,A
496,6694,,,,A,A,A,A,A,A,A,A
496,6671,,I,,,,,I,I,I,I,I
496,6671,,E,,,,,E,E,E,E,E
496,6668,,,,,,,,I,I,I,I
496,6714,I,I,I,A,I,I,,,,,
499,6600,A,A,A,A,A,A,A,A,I,A,I
499,6601,I,I,I,I,I,I,I,I,I,I,I
499,6602,I,B,I,I,I,I,I,I,I,I,I
499,6610,A,B,A,A,A,A,A,A,A,A,A
499,6610,E,E,E,E,E,E,E,E,E,E,E
499,6610,E,E,E,E,E,E,E,E,E,E,E
499,6620,A,B,A,A,A,A,A,A,A,A,A
499,6620,A,E,A,A,A,A,A,A,A,A,A
499,6620,E,E,E,E,E,E,E,E,E,E,E
499,6620,E,E,E,E,E,E,E,E,E,E,E
499,6621,A,B,A,A,A,A,A,A,A,A,A
499,6621,A,E,A,A,A,A,A,A,A,A,A
499,6630,A,B,A,I,I,I,I,I,I,I,I
499,6633,A,B,A,I,I,I,I,I,I,I,I
499,6640,A,B,A,X,X,X,X,X,X,X,X
499,6650,A,B,A,A,A,A,A,A,A,A,A
499,6650,A,E,A,A,A,A,A,A,A,A,A
499,6655,A,B,A,A,A,A,A,A,A,A,A
499,6655,A,E,A,A,A,A,A,A,A,A,A
499,6655,E,E,E,E,E,E,E,E,E,E,E
499,6656,,B,A,A,A,A,A,A,I,I,I
499,6646,I,I,I,A,A,A,A,A,A,I,I
499,6646,I,I,I,A,A,A,A,A,A,,
499,6646,E,E,E,E,E,E,E,E,E,E,E
499,6717,I,I,I,A,A,A,A,A,A,I,I
499,6717,E,E,E,A,A,A,A,A,A,E,E
499,6716,I,I,I,A,A,A,A,A,A,I,I
499,6716,E,E,E,A,A,A,A,A,A,E,E
499,6670,I,I,I,I,I,I,I,I,I,I,I
499,6680,I,I,I,I,I,I,I,I,I,I,I
499,6690,A,A,A,A,A,A,A,A,A,A,I
499,6690,A,E,A,A,A,A,A,A,A,A,E
499,6671,I,I,I,I,I,I,I,I,I,I,I
499,6671,E,E,E,E,E,E,E,E,E,E,E
499,6672,I,I,,,I,I,I,I,I,I,I
499,6668,,,,,,I,I,I,I,I,I
499,6669,,,,,,I,I,I,I,I,I
499,6681,,,,,,I,I,I,I,I,I
499,6682,,,,,,I,I,I,I,I,I
499,6774,,,,,,,,,,,
499,6714,I,I,I,A,I,I,,,,,
500,6600,A,A,A,A,A,A,A,A,A,A,I
500,6601,A,A,A,A,A,A,A,A,A,A,I
500,6602,I,I,I,I,I,I,I,I,I,I,I
500,6610,I,I,I,I,I,I,I,I,I,I,I
500,6610,E,E,E,E,E,E,E,E,E,E,E
500,6620,I,I,I,I,I,I,I,I,I,I,I
500,6620,E,E,E,E,E,E,E,E,E,E,E
500,6620,E,E,E,E,E,E,E,E,E,E,E
500,6620,E,E,E,E,E,E,E,E,E,E,E
500,6621,I,I,I,I,I,I,I,I,I,I,I
500,6621,E,E,E,E,E,E,E,E,E,E,E
500,6630,I,I,I,I,I,I,I,I,I,I,I
500,6633,I,I,I,I,I,I,I,I,I,I,I
500,6640,I,I,I,I,I,I,I,I,I,I,I
500,6655,I,I,I,I,I,I,I,I,I,I,I
500,6655,E,E,E,E,E,E,E,E,E,E,E
500,6655,E,E,E,E,E,E,E,E,E,E,E
500,6646,I,I,I,I,I,I,I,I,I,I,I
500,6646,E,E,E,E,E,E,E,E,E,E,E
500,6717,I,I,I,I,I,I,I,I,I,I,I
500,6717,E,E,E,E,E,E,E,E,E,E,E
500,6716,I,I,I,I,I,I,I,I,I,I,I
500,6716,E,E,E,E,E,E,E,E,E,E,E
500,6670,I,I,I,I,I,I,I,I,I,I,I
500,6714,I,I,I,I,I,I,,,,,
504,6600,X,X,X,X,X,X,X,X,X,X,I
504,6601,I,I,I,I,I,I,I,I,I,I,I
504,6602,I,I,I,I,I,I,I,I,I,I,I
504,6610,I,I,I,I,I,I,I,I,I,I,I
504,6610,E,E,E,E,E,E,E,E,E,E,E
504,6610,E,E,E,E,E,E,E,E,E,E,E
504,6620,A,I,A,A,A,A,A,A,I,I,I
504,6620,E,E,E,E,E,E,E,E,E,E,E
504,6620,E,E,E,E,E,E,E,E,E,E,E
504,6620,E,E,E,E,E,E,E,E,E,E,E
504,6621,A,I,I,I,A,A,A,A,I,I,I
504,6621,E,E,E,E,E,E,E,E,E,E,E
504,6630,I,I,I,I,A,A,A,A,I,I,I
504,6633,I,I,I,I,A,A,A,A,I,I,I
504,6640,A,A,A,A,A,A,A,A,I,I,I
504,6650,A,A,A,A,A,A,A,A,I,I,I
504,6650,E,E,E,E,E,E,E,E,E,E,E
504,6655,I,I,I,I,I,I,I,I,I,I,I
504,6655,E,E,E,E,E,E,E,E,E,E,E
504,6655,E,E,E,E,E,E,E,E,E,E,E
504,6649,,,,,A,A,A,A,I,I,I
504,6646,I,I,I,A,A,A,A,A,A,I,I
504,6646,I,I,I,A,A,A,A,A,A,,
504,6646,E,E,E,E,E,E,E,E,E,E,E
504,6717,I,I,I,I,I,I,I,I,I,I,I
504,6717,E,E,E,E,E,E,E,E,E,E,E
504,6716,I,I,I,A,A,A,A,A,A,I,I
504,6716,E,E,E,A,A,A,A,A,A,E,E
504,6670,I,I,I,I,I,I,I,I,I,I,I
504,6680,I,I,I,I,I,I,I,I,I,I,I
504,6690,I,I,I,I,A,A,A,A,I,I,I
504,6690,E,E,E,E,A,A,A,A,E,E,E
504,6616,,,,,A,A,A,A,,,
504,6611,,,,,A,A,A,A,,,
504,6611,,,,,E,E,E,E,,,
504,6694,,,,,A,A,A,A,,,
504,6671,I,I,I,I,I,I,I,I,I,I,I
504,6671,E,E,E,E,E,E,E,E,E,E,E
504,6672,I,I,I,I,I,,I,I,I,I,I
504,6668,,,,,,I,,,I,I,I
504,6669,,,,,,,,,I,I,I
504,6774,I,I,I,I,,,,,,,
504,6714,I,I,I,A,I,I,,,,,
508,6600,A,A,A,A,A,A,A,A,A,A,I
508,6601,A,A,A,A,A,A,A,A,A,I,I
508,6602,I,I,I,I,I,I,I,I,I,I,I
508,6610,I,I,I,I,I,I,I,I,I,I,I
508,6610,E,E,E,E,E,E,E,E,E,E,E
508,6610,E,E,E,E,E,E,E,E,E,E,E
508,6620,I,I,I,I,I,I,I,I,I,I,I
508,6620,E,E,E,E,E,E,E,E,E,E,E
508,6620,E,E,E,E,E,E,E,E,E,E,E
508,6620,E,E,E,E,E,E,E,E,E,E,E
508,6621,I,I,I,I,I,I,I,I,I,I,I
508,6621,E,E,E,E,E,E,E,E,E,E,E
508,6630,I,I,I,I,I,I,I,I,I,I,I
508,6633,I,I,I,I,I,I,I,I,I,I,I
508,6640,I,I,I,A,I,I,I,I,I,I,I
508,6650,I,I,I,I,I,I,I,I,I,I,I
508,6650,E,E,E,E,E,E,E,E,E,E,E
508,6655,I,I,I,I,I,I,I,I,I,I,I
508,6655,E,E,E,E,E,E,E,E,E,E,E
508,6655,E,E,E,E,E,E,E,E,E,E,E
508,6646,I,I,I,A,A,A,A,A,A,I,I
508,6646,I,I,I,A,A,A,A,A,A,,
508,6646,E,E,E,A,A,A,A,A,A,E,E
508,6717,I,I,I,A,A,A,A,A,A,I,I
508,6717,E,E,E,A,A,A,A,A,A,E,E
508,6716,I,I,I,A,A,A,A,A,A,I,I
508,6716,E,E,E,A,A,A,A,A,A,E,E
508,6670,I,I,I,I,I,I,I,I,I,I,I
508,6680,I,I,I,I,I,I,A,A,I,I,I
508,6690,X,I,I,I,I,A,I,A,A,I,I
508,6690,E,E,E,E,E,E,E,E,E,E,E
508,6611,,,,,,,,,,,
508,6611,,,,,,,,,,,
508,6671,I,I,I,I,I,I,I,I,I,I,I
508,6671,E,E,E,E,E,E,E,E,E,E,E
508,6672,I,,I,I,I,,I,I,I,I,I
508,6714,I,I,I,A,I,I,,,,,
104,6600,A,A,A,I,A,A,I,A,A,I,I
104,6601,A,A,I,I,A,A,A,A,A,I,I
104,6602,I,I,I,I,I,I,I,I,I,I,I
104,6610,A,A,A,I,I,I,I,I,I,I,I
104,6610,A,A,E,E,E,E,E,E,E,E,E
104,6610,E,E,E,E,E,E,E,E,E,E,E
104,6620,A,A,A,A,A,A,A,A,A,I,I
104,6620,A,A,A,E,E,E,E,E,E,E,E
104,6620,A,A,E,E,A,A,A,A,A,E,E
104,6620,E,E,E,E,E,E,E,E,E,E,E
104,6621,A,A,I,I,I,I,I,I,I,I,I
104,6621,A,A,E,E,E,E,E,E,E,E,E
104,6630,A,A,I,I,I,I,I,I,I,I,I
104,6633,I,I,I,I,I,I,I,I,I,I,I
104,6640,A,A,A,A,A,A,A,A,A,A,I
104,6650,A,A,I,I,I,I,I,I,I,I,I
104,6650,A,A,E,E,E,E,E,E,E,E,E
104,6655,A,A,A,A,A,B,I,I,I,I,I
104,6655,A,A,A,E,E,E,E,E,E,E,E
104,6655,A,A,E,E,A,E,E,E,E,E,E
104,6656,,,,,,A,A,A,A,I,I
104,6659,A,A,A,A,A,A,A,A,A,A,I
104,6646,I,I,I,A,A,A,A,A,A,I,I
104,6646,I,I,I,A,A,A,A,A,A,,
104,6646,E,E,E,E,A,A,A,A,A,E,E
104,6717,I,I,I,A,I,I,I,I,I,I,I
104,6717,E,E,E,A,E,E,E,E,E,E,E
104,6716,I,I,I,A,A,A,A,A,A,I,I
104,6716,E,E,E,A,A,A,A,A,A,E,E
104,6670,I,I,I,I,I,I,I,I,I,I,I
104,6680,I,I,I,I,A,A,A,A,A,I,I
104,6643,,,,,,,,X,,,
104,6690,I,I,I,I,I,I,I,I,A,A,I
104,6690,E,E,E,E,E,E,E,E,A,E,E
104,6616,,,,,A,A,A,A,A,I,I
104,6611,,,,,A,A,A,A,A,,
104,6611,,,,,E,E,E,E,E,,
104,6694,,,,,A,A,A,A,A,,
104,6671,I,I,I,I,I,I,I,I,I,I,I
104,6671,E,E,E,E,E,E,E,E,E,E,E
104,6672,,,I,I,I,I,I,I,I,I,I
104,6668,,,,,,I,,,,,
104,6669,,,,,,I,,,,,
104,6762,,,,,A,A,A,A,,,
104,6771,,,,,,,,A,,,
104,6641,,,,,A,A,A,A,,,
104,6645,,,,,,,,A,,,
104,6714,I,I,I,A,I,I,,,,,
516,6600,A,A,A,A,A,A,A,A,A,A,I
516,6601,I,I,I,I,I,I,I,I,I,I,I
516,6602,I,I,I,I,I,I,I,I,I,I,I
516,6610,I,I,I,I,I,I,I,I,I,I,I
516,6610,E,E,E,E,E,E,E,E,E,E,E
516,6610,E,E,E,E,E,E,E,E,E,E,E
516,6620,I,I,I,I,I,I,I,I,I,I,I
516,6620,E,E,E,E,E,E,E,E,E,E,E
516,6620,E,E,E,E,E,E,E,E,E,E,E
516,6620,E,E,E,E,E,E,E,E,E,E,E
516,6621,I,I,I,I,I,I,I,I,I,I,I
516,6621,E,E,E,E,E,E,E,E,E,E,E
516,6630,I,I,I,I,I,I,I,I,I,I,I
516,6633,I,I,I,I,I,I,I,I,I,I,I
516,6640,I,I,I,I,I,I,I,I,I,I,I
516,6650,I,I,I,I,I,I,I,I,I,I,I
516,6650,E,E,E,E,E,E,E,E,E,E,E
516,6655,I,I,I,I,I,I,I,I,I,I,I
516,6655,E,E,E,E,E,E,E,E,E,E,E
516,6655,E,E,E,E,E,E,E,E,E,E,E
516,6646,I,I,I,A,A,A,A,A,A,I,I
516,6646,I,I,I,A,A,A,A,A,A,,
516,6646,E,E,E,E,E,E,E,E,E,E,E
516,6717,I,I,I,A,A,A,A,A,A,I,I
516,6717,E,E,E,A,A,A,A,A,A,E,E
516,6716,I,I,I,A,A,A,A,A,A,I,I
516,6716,E,E,E,A,A,A,A,A,A,E,E
516,6670,I,I,I,I,I,I,I,I,I,I,I
516,6680,I,I,I,I,I,I,I,I,I,I,I
516,6690,I,I,I,I,I,I,I,I,I,I,I
516,6690,E,E,E,E,E,E,E,E,E,E,E
516,6671,I,I,I,I,I,I,I,I,,I,I
516,6671,E,E,E,E,E,E,E,E,,E,E
516,6672,,I,I,I,I,,I,I,,I,I
516,6714,I,I,I,A,I,I,,,,,
520,6600,A,A,A,A,A,A,A,A,A,A,I
520,6601,A,A,A,A,A,A,A,A,A,A,I
520,6602,I,I,I,I,I,I,I,I,I,I,I
520,6610,I,I,I,I,I,I,I,I,I,I,I
520,6610,E,E,E,E,E,E,E,E,E,E,E
520,6610,E,E,E,E,E,E,E,E,E,E,E
520,6620,I,I,I,I,I,I,I,I,I,I,I
520,6620,E,E,E,E,E,E,E,E,E,E,E
520,6620,E,E,E,E,E,E,E,E,E,E,E
520,6620,E,E,E,E,E,E,E,E,E,E,E
520,6650,I,I,I,I,I,I,I,I,I,I,I
520,6650,E,E,E,E,E,E,E,E,E,E,E
520,6646,I,I,I,E,E,E,E,E,E,I,I
520,6646,I,I,I,I,I,I,I,I,I,,
520,6646,E,E,E,E,E,E,E,E,E,E,E
520,6717,I,I,I,E,E,E,E,E,E,I,I
520,6716,I,I,I,E,E,E,E,E,E,I,I
520,6670,I,I,I,I,I,I,I,I,I,I,I
520,6714,I,I,I,E,E,E,,,,,
524,6600,A,A,A,A,A,A,A,A,A,A,A
524,6601,A,A,A,A,A,A,A,A,A,A,A
524,6602,I,I,I,I,I,I,I,I,I,I,A
524,6610,I,I,I,I,I,I,I,I,I,I,I
524,6610,E,E,E,E,E,E,E,E,E,E,E
524,6610,E,E,E,E,E,E,E,E,E,E,E
524,6620,I,I,I,I,I,I,I,I,I,I,A
524,6620,E,E,E,E,E,E,E,E,E,E,E
524,6620,E,E,E,E,E,E,E,E,E,E,A
